Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
605,2,320,scip_no_symmetry,4,-62592743848,811.670848,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
606,2,321,scip_no_symmetry,0,-64652116701,256.58633,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
604,2,321,scip_no_symmetry,1,-64652116701,257.903722,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
609,2,321,scip_no_symmetry,2,-64652116701,253.027064,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
608,2,321,scip_no_symmetry,3,-64652116701,253.847493,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
607,2,321,scip_no_symmetry,4,-64652116701,258.062469,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
610,2,322,scip_no_symmetry,0,-55527357161,155.757602,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
613,2,322,scip_no_symmetry,1,-55527357161,158.362626,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
611,2,322,scip_no_symmetry,2,-55527357161,155.56849,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
612,2,322,scip_no_symmetry,3,-55527357161,158.307368,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
614,2,322,scip_no_symmetry,4,-55527357161,148.059834,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
615,2,323,scip_no_symmetry,0,-57063761338,483.082817,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
616,2,323,scip_no_symmetry,1,-57063757712,609.736058,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
617,2,323,scip_no_symmetry,2,-57063760672,423.976873,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
618,2,323,scip_no_symmetry,3,-57063759096,454.493415,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
