Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
2772,4,46,scip_no_symmetry,2,-2.60979761e8,3600.0045,rmine11,0
2773,4,46,scip_no_symmetry,3,-2.62871588e8,3600.003152,rmine11,0
2774,4,46,scip_no_symmetry,4,-2.63195112e8,3600.001723,rmine11,0
2775,4,47,scip_no_symmetry,0,-2.28844005e8,3600.016379,rmine13,0
2776,4,47,scip_no_symmetry,1,-5.3333189e7,3600.027592,rmine13,0
2777,4,47,scip_no_symmetry,2,-5.165862e7,3600.022502,rmine13,0
2779,4,47,scip_no_symmetry,3,-5.166536e7,3600.000914,rmine13,0
2778,4,47,scip_no_symmetry,4,-4.0595623e7,3600.016873,rmine13,0
2780,4,48,scip_no_symmetry,0,-3.3390113e7,3600.083853,rmine15,0
2781,4,48,scip_no_symmetry,1,-3.3390113e7,3600.03071,rmine15,0
2782,4,48,scip_no_symmetry,2,-3.3390113e7,3600.008933,rmine15,0
2783,4,48,scip_no_symmetry,3,-3.3390113e7,3600.019239,rmine15,0
2785,4,48,scip_no_symmetry,4,-3.3390113e7,3600.014427,rmine15,0
2784,4,49,scip_no_symmetry,0,-2.7776349e7,3600.678529,rmine21,0
2786,4,49,scip_no_symmetry,1,-2.7776349e7,3600.347236,rmine21,0
2787,4,49,scip_no_symmetry,2,-2.7776349e7,3600.447046,rmine21,0
2789,4,49,scip_no_symmetry,3,-2.7776349e7,3600.347926,rmine21,0
2788,4,49,scip_no_symmetry,4,-2.7776349e7,3601.279614,rmine21,0
2790,4,52,scip_no_symmetry,0,439437.0,3600.000838,sp97ic,0
2791,4,52,scip_no_symmetry,1,437778.0,3600.000404,sp97ic,0
2792,4,52,scip_no_symmetry,2,436281.0,3600.000401,sp97ic,0
2793,4,52,scip_no_symmetry,3,437413.0,3600.000288,sp97ic,0
2794,4,52,scip_no_symmetry,4,438897.0,3600.00041,sp97ic,0
2795,4,53,scip_no_symmetry,0,805777.0,2361.79325,sp98ar,0
2796,4,53,scip_no_symmetry,1,807327.0,2110.369828,sp98ar,0
2797,4,53,scip_no_symmetry,2,808311.0,1879.239475,sp98ar,0
2798,4,53,scip_no_symmetry,3,808309.0,3545.964363,sp98ar,0
2799,4,53,scip_no_symmetry,4,807880.0,2501.385424,sp98ar,0
2801,4,54,scip_no_symmetry,0,237982.0,3600.010288,stp3d,0
2800,4,54,scip_no_symmetry,1,237982.0,3600.030971,stp3d,0
2802,4,54,scip_no_symmetry,2,237982.0,3600.011903,stp3d,0
2803,4,54,scip_no_symmetry,3,237982.0,3600.037773,stp3d,0
2804,4,54,scip_no_symmetry,4,237982.0,3600.270426,stp3d,0
2805,4,55,scip_no_symmetry,0,246310.0,3600.003484,t1717,0
